"subset_name","sample_ID","rho","observed_NODF","actual_sample_size","effective_sample_size","mean_NODF","lower_tail_p","upper_tail_p","p_type","standardised_effect_size"
"survey_only",28,1700,83.4168277442131,7999,1003.44142455547,83.5791280932208,0.19777472184023,0.80222527815977,"==",-0.679778984895114
"survey_only",29,1700,83.3065151694773,7199,1000.78707170235,83.4883600411107,0.209195721628004,0.790804278371996,"==",-0.703076317805135
"survey_only",30,1700,83.7365202172863,6699,1007.08724171483,83.5525453570284,0.766681594267801,0.233318405732199,"==",0.760042622302485
"survey_only",31,1700,81.0629171889886,7399,1005.03065231643,81.2527678759192,0.26598188944452,0.73401811055548,"==",-0.528615968716497
"survey_only",32,1700,83.2047879316138,7999,1012.42906575484,83.4909552456287,0.141267658457307,0.858732341542693,"==",-0.996736621269795
"survey_only",33,1700,80.5343673576377,4199,1034.46433455525,80.9181368421249,0.124553465110741,0.875446534889259,"==",-1.12022304032229
"survey_only",34,1700,83.0565318655569,7199,1001.82030538906,83.5565843822685,0.0483400472287818,0.951659952771218,"==",-1.82540661337487
"survey_only",35,1700,79.8201717580556,5199,1006.82778082559,80.6587832926372,0.0363531448355453,0.963646855164455,"==",-2.27787543871981
"survey_only",36,1700,81.9363202503176,5099,1010.09682027679,82.1071891897345,0.258678172190626,0.741321827809374,"==",-0.485597996675116
"survey_only",37,1700,83.1779914191897,6299,1003.03658018091,83.4119163342835,0.197332909985712,0.802667090014288,"==",-0.767021051867664
"survey_only",38,1700,81.5464988580423,6299,1003.23983291015,81.7463239212884,0.200508017145579,0.799491982854421,"==",-0.653504222781259
"survey_only",39,1700,81.0653302799357,4999,1011.56819666784,81.7827547526622,0.0366073214642929,0.963392678535707,"==",-2.1983856228845
"survey_only",40,1700,82.1122207747045,7499,1004.73497342456,82.2338843317014,0.300040005334045,0.699959994665955,"==",-0.41622224693347
"survey_only",41,1700,83.3280606968109,7499,1010.69439352731,83.2108274568488,0.703560474729964,0.296439525270036,"==",0.582295623122363
"survey_only",42,1700,81.1266431949716,5699,1006.48185065318,82.3707674518061,0.00333391823126864,0.996666081768731,"==",-3.88512172451095
"survey_only",43,1700,84.0601638601833,7999,1011.47325321225,83.8687947002076,0.795974496812102,0.204025503187898,"==",0.831507509682085
"survey_only",44,1700,84.2650670632586,10399,1010.20962151806,84.2774251266261,0.429560534666795,0.570439465333205,"==",-0.0537319143774475
"survey_only",45,1700,80.1055084796908,4599,1005.16366705655,80.3392996347975,0.222222222222222,0.777777777777778,"==",-0.63393872058041
"survey_only",46,1700,82.4721823296686,8799,1005.07165632775,82.72601107453,0.168541879759064,0.831458120240936,"==",-0.900243616691903
"survey_only",47,1700,84.1528640126617,8899,1008.44068581766,84.2669274099291,0.193504888189684,0.806495111810316,"==",-0.594888430904227
"survey_only",48,1700,81.4283832491708,4499,1009.57718718202,82.2141356574384,0.027783951989331,0.972216048010669,"==",-2.4221261821399
"survey_only",49,1700,82.4249467776603,4999,1011.05020646006,82.2842936140009,0.601920384076815,0.398079615923185,"==",0.450707466641599
"survey_only",50,1700,84.1464348913613,8599,1002.94155598163,84.3202710109201,0.209908128852192,0.790091871147808,"==",-0.716092220683135
"survey_only",51,1700,84.0254016349192,9099,1001.84751951099,83.8750341260034,0.739092207934938,0.260907792065062,"==",0.690884475325755
"survey_only",52,1700,80.9275965149729,4599,1051.09989598593,81.8343771032071,0.0295716460100022,0.970428353989998,"==",-2.3460803899828
"survey_only",53,1700,84.144492797205,8699,1006.05279085624,83.9269550464967,0.814346476606506,0.185653523393494,"==",0.866152212938927
"survey_only",54,1700,80.851427134834,4399,1034.05591837576,81.3690637417745,0.0795635371675381,0.920436462832462,"==",-1.52318450531681
"survey_only",55,1700,83.2611830155922,6299,1002.79592417648,83.3297257256901,0.344022860771551,0.655977139228449,"==",-0.275193363988571
"survey_only",56,1700,83.3852498456203,7699,1009.85801426133,83.3420543013464,0.501493700480582,0.498506299519418,"==",0.133701249178835
"survey_only",57,1700,80.2075467507969,4999,1024.11069487784,82.3823080570415,0.0002000400080016,0.999799959991998,"<",-6.90858727880275
"survey_only",58,1700,83.935289802338,10099,1007.49462310129,84.7079421469592,0.00425784731161501,0.995742152688385,"==",-3.91395212083322
"survey_only",59,1700,83.2902196924559,5499,1019.87046665301,83.1466592404868,0.691580287324968,0.308419712675032,"==",0.565554028239755
"survey_only",60,1700,82.7916930871844,6399,1008.99467920667,82.6261427669195,0.728551336146273,0.271448663853727,"==",0.677996542008125
"survey_only",61,1700,82.8304989718724,7199,1002.62565839552,82.7366436971062,0.580914015835533,0.419085984164467,"==",0.341660201395848
"survey_only",62,1700,82.5478708311358,4799,1003.14482398695,82.9875031558672,0.0437591164826005,0.956240883517399,"==",-1.81081775041807
"survey_only",63,1700,81.8587891716967,6599,1008.01904081469,82.3134031614933,0.0913774814365813,0.908622518563419,"==",-1.34673348067721
"survey_only",64,1700,82.4922855374788,6299,1003.19124958164,82.3289407014111,0.737577393237022,0.262422606762978,"==",0.693509039520476
"survey_only",65,1700,81.0558138410982,7199,1006.81248340841,81.8758326189421,0.0187526045284067,0.981247395471593,"==",-2.57720593159016
"survey_only",66,1700,82.1517039477093,6799,1001.9106925543,82.6200439532299,0.0729519046918665,0.927048095308134,"==",-1.44818957114721
"survey_only",67,1700,82.0476870782841,5699,1006.72662759954,82.3521995360964,0.141603790138621,0.858396209861379,"==",-0.975816042273325
"survey_only",68,1700,82.5224615289793,8199,1003.56273522134,82.8828813172963,0.0057324063910233,0.994267593608977,"==",-2.81525822044524
"survey_only",69,1700,83.290984978978,8799,1007.57396960224,83.2492550430422,0.556199568132742,0.443800431867258,"==",0.160246045549524
"survey_only",70,1700,81.8358053552728,9699,1008.30777966282,82.5033984366221,0.0268068873079699,0.97319311269203,"==",-2.2715347898256
"survey_only",71,1700,81.5256812747632,5699,1014.30859257752,82.9063575496423,0.00473767327601334,0.995262326723987,"==",-4.31845402066544
"survey_only",72,1700,81.1651268731924,5999,1014.84343723778,81.1426246280396,0.447907984664111,0.552092015335889,"==",0.062865243203647
"survey_only",73,1700,83.8706482295078,15499,1078.30806558972,83.8879841951711,0.415188076650106,0.584811923349894,"==",-0.0857687438677188
"survey_only",74,1700,82.1938207482158,5999,1041.60898281571,82.1855190147822,0.436739456576096,0.563260543423904,"==",0.030910796609399
"survey_only",75,1700,80.2866320376161,4899,1016.74621602366,80.2987636495222,0.412124923453766,0.587875076546234,"==",-0.0347743833634752
"survey_only",76,1700,83.0899926486882,10299,1001.54364596219,83.4432499787089,0.0781629284396543,0.921837071560346,"==",-1.50771357595593
"survey_only",77,1700,84.2140911702945,8599,1009.63737792324,84.3732105935878,0.164670310501221,0.835329689498779,"==",-0.90097029501383
"survey_only",78,1700,82.4983303143378,7099,1003.94550372667,82.1723393325604,0.894351317086914,0.105648682913086,"==",1.09323537338485
"survey_only",79,1700,82.7507340780785,7599,1038.74786601423,83.3741687245401,0.0165811290959337,0.983418870904066,"==",-2.5099122082168
"survey_only",80,1700,81.4742456239795,4399,1004.58147623096,81.0815763852993,0.812912025460332,0.187087974539668,"==",0.890861354021455
"survey_only",81,1700,83.0427397654866,6699,1005.32084993026,83.0069363367675,0.505000746380057,0.494999253619943,"==",0.157238381716751
"survey_only",82,1700,80.709179785929,4699,1006.67083425085,81.8035777471649,0.0110661842945308,0.988933815705469,"==",-3.15129310023575
"survey_only",83,1700,84.1683168486464,10499,1000.01530056787,84.1768115904855,0.413277454995714,0.586722545004286,"==",-0.0359689339086468
"survey_only",84,1700,82.4991632102941,8199,1013.7991844883,83.6489981721198,0.00292718624222466,0.997072813757775,"==",-3.87941553512884
"survey_only",85,1700,81.2894864148455,4399,1005.75867282635,82.3555093115763,0.0129574903387133,0.987042509661287,"==",-3.11929323964604
"survey_only",86,1700,82.2259842140063,8199,1012.16207370645,83.239578278505,0.0035370167093548,0.996462983290645,"==",-4.14367735389806
"survey_only",87,1700,83.8418905984925,8199,1007.12737506717,83.588928030044,0.841200146359312,0.158799853640688,"==",0.952104682951876
"survey_only",88,1700,82.6245764305402,7999,1014.98739290826,82.6716162143187,0.384923115389424,0.615076884610576,"==",-0.207374410171008
"survey_only",89,1700,82.4389948982896,9899,1008.04466706059,82.4857460611769,0.373775128800889,0.626224871199111,"==",-0.156373515511466
"survey_only",90,1700,81.9210805565018,5699,1021.03621192641,82.1695257061212,0.217406562554834,0.782593437445166,"==",-0.644652551146593
"survey_only",91,1700,82.2957684767741,9599,1010.93590751561,82.7539818266732,0.022293988957183,0.977706011042817,"==",-2.3527227524194
"survey_only",92,1700,83.0255836177176,5099,1002.01714431188,83.0618242379025,0.368307511276721,0.631692488723279,"==",-0.123060902009196
"survey_only",93,1700,83.764672186122,6899,1001.25117402484,83.808289108789,0.291781417596753,0.708218582403247,"==",-0.220255936656116
"survey_only",94,1700,81.0144058532156,5399,1009.91151910515,81.8409034745167,0.030746434524912,0.969253565475088,"==",-2.34784431624242
"survey_only",95,1700,81.7865664461878,7499,1005.38627924388,83.0868797527723,0.00146686224829977,0.9985331377517,"==",-4.73690223360058
"survey_only",96,1700,81.5826240774526,5099,1056.82870089313,81.8075901241973,0.220827613257501,0.779172386742499,"==",-0.604745371830659
"survey_only",97,1700,83.5942650718973,6699,1002.56623597675,83.8275510493706,0.114494700701597,0.885505299298403,"==",-1.19399726203775
"survey_only",98,1700,82.578132964779,7399,1007.95785010511,83.3637012486448,0.00500067576699554,0.994999324233004,"==",-3.15905020175895
"survey_only",99,1700,83.2846052612174,4699,1009.1993481785,83.4585482095543,0.0248989146626942,0.975101085337306,"==",-2.0335460723592
"survey_only",100,1700,83.2807906586123,6799,1009.80055137616,83.6456825306634,0.0988380644212384,0.901161935578762,"==",-1.25973711654833
"peninsula_only",1,1700,67.6983786515594,3199,1025.35896308337,68.4623825703128,0.106908408877774,0.893091591122226,"==",-1.29318806042883
"peninsula_only",2,1700,68.9957995680783,3499,1017.20695463619,69.521568416347,0.176050300085739,0.823949699914261,"==",-0.922927944994173
"peninsula_only",3,1700,64.7047466467853,3399,1017.34305373391,66.16864513025,0.0150044130626655,0.984995586937334,"==",-2.3610811730654
"peninsula_only",4,1700,67.9252304283758,4399,1032.05698632826,68.757747955045,0.0643328029097522,0.935667197090248,"==",-1.6220461869986
"peninsula_only",5,1700,66.2776891879768,3799,1001.43796499517,67.233814948702,0.0676493814161622,0.932350618583838,"==",-1.63031399986944
"peninsula_only",6,1700,70.1372664148848,3599,1009.58774500832,69.9055051457185,0.631286468463462,0.368713531536538,"==",0.419366996663731
"peninsula_only",7,1700,67.2847933026791,4299,1006.04177124882,68.9109371642774,0.00418702023726448,0.995812979762736,"==",-3.28992278280517
"peninsula_only",8,1700,69.248877642654,4199,1022.09073221971,70.1260145553524,0.0602524410573946,0.939747558942605,"==",-1.62838455320857
"peninsula_only",9,1700,63.2924124421375,4599,1019.6930062443,64.2342337408206,0.0587084148727984,0.941291585127202,"==",-1.67594924898228
"peninsula_only",10,1700,65.9951582091566,3699,1035.07547430233,67.610074224064,0.00838064341713977,0.99161935658286,"==",-2.83802086009285
"peninsula_only",11,1700,65.1558784388215,3199,1071.04112938762,65.953027504454,0.069084088777743,0.930915911222257,"==",-1.53695849595474
"peninsula_only",12,1700,62.2757549401529,3299,1001.33898394059,62.9318829256714,0.170354652925129,0.829645347074871,"==",-0.967595644894914
"peninsula_only",13,1700,69.1326643883337,4099,1002.49310541642,68.6138586890436,0.822883630153696,0.177116369846304,"==",0.929999497336235
"peninsula_only",14,1700,74.5208030282875,4299,1018.32662864005,74.4713313789199,0.508025122121424,0.491974877878576,"==",0.116102803393855
"peninsula_only",15,1700,70.2368893171726,3899,1032.00435523518,71.3169859881365,0.0425750192357015,0.957424980764298,"==",-1.87615865345027
"peninsula_only",16,1700,69.8149328757902,3399,1010.95641751567,69.1679172301172,0.875845837010886,0.124154162989114,"==",1.09177058427529
"peninsula_only",17,1700,70.6784655403169,4499,1031.7467481008,71.0742349708573,0.233162925094465,0.766837074905535,"==",-0.684580217178934
"peninsula_only",18,1700,67.3921234856606,3699,1006.05832300587,68.6769872852091,0.0205460935387943,0.979453906461206,"==",-2.3385665183436
"peninsula_only",19,1700,67.5816647189996,3899,1007.44615751391,68.7761804427846,0.0215439856373429,0.978456014362657,"==",-2.27329866486323
"peninsula_only",20,1700,67.3701289691549,3599,1015.6834968929,66.4747312446693,0.95415393164768,0.0458460683523201,"==",1.55416951631102
"peninsula_only",21,1700,72.2235944723791,5199,1012.41104544502,72.7744095957601,0.133294864396999,0.866705135603001,"==",-1.12172558607887
"peninsula_only",22,1700,70.1576771680012,4299,1003.69886234243,70.1677073249016,0.449174226564317,0.550825773435683,"==",-0.0222959499584171
"peninsula_only",23,1700,62.857639837555,4199,1006.46513769767,63.7276240363201,0.0552512502976899,0.94474874970231,"==",-1.65407992846586
"peninsula_only",24,1700,69.7264901646504,3999,1011.14416233632,70.786774188727,0.0285071267816954,0.971492873218305,"==",-2.12701435485016
"peninsula_only",25,1700,68.8991893447367,4099,1017.22405790961,68.8721672975067,0.487191998048304,0.512808001951696,"==",0.0544689204590878
"peninsula_only",26,1700,67.0802478695539,3999,1025.89579122673,67.4235459860283,0.226306576644161,0.773693423355839,"==",-0.681251227917657
"peninsula_only",27,1700,69.4158512399641,3699,1006.3748694862,69.2001353535366,0.635036496350365,0.364963503649635,"==",0.420211138492267
"peninsula_only",28,1700,73.1266436195876,3599,1003.75964935253,73.4575631274438,0.248124479021951,0.751875520978049,"==",-0.63849868494273
"peninsula_only",29,1700,66.3118139580675,3399,1003.63781933452,67.9352296004575,0.00617828773168579,0.993821712268314,"==",-2.89546475472296
"peninsula_only",30,1700,65.7209900716061,4399,1005.82198193512,66.2851664835914,0.137758581495795,0.862241418504206,"==",-1.07700152352615
"peninsula_only",31,1700,68.3506526461211,3399,1025.16547544697,69.009373619384,0.115622241835834,0.884377758164166,"==",-1.24862366129321
"peninsula_only",32,1700,65.2636519592325,3099,1029.26168254901,67.2400848249641,0.00419490158115521,0.995805098418845,"==",-2.97050193656697
"peninsula_only",33,1700,67.3854710023463,3599,1030.42248787697,67.5788115314871,0.333981661572659,0.666018338427341,"==",-0.328088741358449
"peninsula_only",34,1700,67.4302413368958,4199,1024.62661786034,68.2679537157641,0.0619195046439628,0.938080495356037,"==",-1.64721349498029
"peninsula_only",35,1700,65.1468996812694,4099,1005.52023388518,65.9966487426513,0.0592827518907051,0.940717248109295,"==",-1.65783668591146
"peninsula_only",36,1700,67.877374336291,3999,1021.32971710234,68.9095424800975,0.0362590647661915,0.963740935233808,"==",-1.95092934527411
"peninsula_only",37,1700,67.3783479773942,3699,1035.24827238383,69.5945189869998,0.000270343336036767,0.999729656663963,"<",-4.47129691617692
"peninsula_only",38,1700,65.7763971821575,3799,1006.46348907451,66.9343571096803,0.0234272176888655,0.976572782311135,"==",-2.20429012532929
"peninsula_only",39,1700,68.1848780502607,4399,1009.97640058004,68.3105038896409,0.372584678335985,0.627415321664015,"==",-0.243995764317129
"peninsula_only",40,1700,65.8622975801855,3699,1008.31113398759,66.4961584436938,0.156528791565288,0.843471208434712,"==",-1.03741419453264
"peninsula_only",41,1700,67.1565061388169,3599,1008.02535592152,67.8265602882655,0.131425395943318,0.868574604056682,"==",-1.18145389043805
"peninsula_only",42,1700,72.5208405405683,4099,1013.93694620286,73.713250795871,0.0165894120517199,0.98341058794828,"==",-2.37803431102102
"peninsula_only",43,1700,67.1294533046655,4099,1008.69594254587,67.9627994088608,0.067333495974628,0.932666504025372,"==",-1.61268138892833
"peninsula_only",44,1700,65.2511048570042,4599,1013.29758128241,66.9064799618926,0.0045662100456621,0.995433789954338,"==",-3.00575417748203
"peninsula_only",45,1700,69.1672227724745,4199,1030.8441511501,68.9796814639041,0.609668968802096,0.390331031197904,"==",0.350526640154302
"peninsula_only",46,1700,68.5939669427324,3099,1000.25715360252,69.9618268652622,0.0251694094869313,0.974830590513069,"==",-2.17475730416213
"peninsula_only",47,1700,70.7026625434531,5099,1026.86518316355,71.334782514173,0.124926456167876,0.875073543832124,"==",-1.1870042887462
"peninsula_only",48,1700,66.8280212718229,2799,1019.57036618096,68.2757726563402,0.0239371204001429,0.976062879599857,"==",-2.21526522544253
"peninsula_only",49,1700,68.9820863220561,4199,1001.81844257437,69.6945221704747,0.112169564181948,0.887830435818052,"==",-1.23255123750614
"peninsula_only",50,1700,72.0461915352784,3099,1012.2071902366,72.2057849373662,0.348499515972894,0.651500484027105,"==",-0.289817524478016
"peninsula_only",51,1700,62.9530424500781,3399,1016.06698407499,64.0818792539516,0.0341276846131215,0.965872315386878,"==",-1.99357843451063
"peninsula_only",52,1700,72.7403934015413,4199,1016.06548204249,73.0081900778996,0.255537032626816,0.744462967373184,"==",-0.612347435231716
"peninsula_only",53,1700,66.0736764744452,3099,1002.45520941508,67.5159557367197,0.0193610842207164,0.980638915779284,"==",-2.28883610696652
"peninsula_only",54,1700,66.3566383940406,3799,1046.63036045745,68.4309012409876,0.00157936299026059,0.998420637009739,"==",-3.45415014881465
"peninsula_only",55,1700,67.9426151660754,3399,1027.62700791115,69.7977631436496,0.00176522506619594,0.998234774933804,"==",-3.51088265544011
"peninsula_only",56,1700,68.3406607352243,4099,1013.3826342873,68.4569813248067,0.394242498170285,0.605757501829715,"==",-0.207880488389959
"peninsula_only",57,1700,66.7087847164322,3799,1003.79682880003,67.6015542103263,0.0479073440379047,0.952092655962095,"==",-1.79006765705126
"peninsula_only",58,1700,65.6527587608605,3399,1002.43019242564,66.3423191578789,0.117975875257429,0.882024124742571,"==",-1.23360506261754
"peninsula_only",59,1700,67.9139778183114,4099,1041.65866418269,68.3533156738399,0.19980483044645,0.80019516955355,"==",-0.821473043715376
"peninsula_only",60,1700,69.5385857581141,2999,1007.48053793826,70.8031366329215,0.0280093364454818,0.971990663554518,"==",-2.18631757350113
"peninsula_only",61,1700,68.1756326726452,3699,1015.31436638935,69.8418938032529,0.00378480670451473,0.996215193295485,"==",-3.1680316504801
"peninsula_only",62,1700,70.7717503804302,3999,1019.58961720248,70.5787375524187,0.602400600150037,0.397599399849963,"==",0.34116735706632
"peninsula_only",63,1700,66.8352095250603,4699,1019.79289224006,67.4288266727377,0.113641200255373,0.886358799744627,"==",-1.24913283669748
"peninsula_only",64,1700,69.6769061579733,3599,1001.59195495926,70.8547584461625,0.0297304806890803,0.97026951931092,"==",-2.14077640156197
"peninsula_only",65,1700,67.926179167365,3899,1019.81901523562,69.1320102297357,0.0105155167991793,0.989484483200821,"==",-2.54760212768858
"peninsula_only",66,1700,69.4703805850511,3799,1003.42556922355,70.1308700075863,0.119241905764675,0.880758094235325,"==",-1.21133740055178
"peninsula_only",67,1700,67.4572500941124,3799,1023.55682604555,68.917061367408,0.00842326928138984,0.99157673071861,"==",-2.74862518803407
"peninsula_only",68,1700,71.8721150479564,4199,1016.25873731626,71.6697756702243,0.631817099309359,0.368182900690641,"==",0.420756331262192
"peninsula_only",69,1700,66.7702846984272,3699,1004.15748808167,66.8690455956971,0.392538523925385,0.607461476074615,"==",-0.187761505129092
"peninsula_only",70,1700,72.2913284416719,4299,1008.64077425724,72.1579889504017,0.564084670853687,0.435915329146313,"==",0.254878176603172
"peninsula_only",71,1700,68.256877725507,3299,1004.50907586604,68.3231528887301,0.419824189148227,0.580175810851773,"==",-0.117044555067793
"peninsula_only",72,1700,70.2746160164296,3799,1011.51461792962,70.8401526441427,0.138194261647802,0.861805738352198,"==",-1.09791050092089
"peninsula_only",73,1700,70.0877154174927,4799,1024.00699180399,71.2466740497637,0.0200041675349031,0.979995832465097,"==",-2.22389198866511
"peninsula_only",74,1700,69.3145464207316,4399,1028.42101324913,69.6779476866,0.22914298704251,0.77085701295749,"==",-0.68725726760579
"peninsula_only",75,1700,73.7946887060932,3699,1020.49353369969,73.244793101133,0.896458502297918,0.103541497702082,"==",1.19208734113194
"peninsula_only",76,1700,72.9673407149004,3999,1010.00447612148,72.4727708724925,0.810952738184546,0.189047261815454,"==",0.902340705046567
"peninsula_only",77,1700,69.6754905032447,3899,1000.24703898615,69.8883678775161,0.329058733008464,0.670941266991536,"==",-0.383944769916418
"peninsula_only",78,1700,70.8177958712052,3899,1024.09289887289,71.4066271259608,0.107719928186715,0.892280071813286,"==",-1.30136605175297
"peninsula_only",79,1700,69.0487496890316,3699,1000.7957601268,70.4564404110625,0.0129764801297648,0.987023519870235,"==",-2.499726516512
"peninsula_only",80,1700,70.6590354576248,2199,1000.98778042129,70.9177979226724,0.297407912687585,0.702592087312415,"==",-0.452814029420705
"peninsula_only",81,1700,70.1911698465088,3299,1012.58858281198,70.2703626572825,0.391633828432858,0.608366171567142,"==",-0.159615142074194
"peninsula_only",82,1700,69.4973071259864,3499,1026.46920946674,70.8088564145679,0.0114318376679051,0.988568162332095,"==",-2.73987643471698
"peninsula_only",83,1700,69.143967611753,3499,1014.44339633756,69.3147225656704,0.34095455844527,0.65904544155473,"==",-0.33388479083821
"peninsula_only",84,1700,70.6543736322013,3499,1024.39899054256,70.3574365986617,0.713346670477279,0.286653329522721,"==",0.632160697218621
"peninsula_only",85,1700,66.6295199118912,3299,1011.03988103149,68.81288710797,0.0009093664746893,0.999090633525311,"==",-3.70830195430838
"peninsula_only",86,1700,69.3683853965745,3499,1010.73901712958,69.524894929119,0.364675621606173,0.635324378393827,"==",-0.291007592718224
"peninsula_only",87,1700,67.545203777616,4999,1024.169161764,68.0771874963849,0.150230046009202,0.849769953990798,"==",-1.05329480967628
"peninsula_only",88,1700,69.5763492346585,4099,1011.48237653369,71.0942191691227,0.0119541351549158,0.988045864845084,"==",-2.67382264936928
"peninsula_only",89,1700,68.2519769052104,4099,1006.42143987747,69.7230951556739,0.00878262990973408,0.991217370090266,"==",-2.72065984560017
"peninsula_only",90,1700,64.91396414219,3999,1016.83795489279,65.8710426060234,0.0490122530632658,0.950987746936734,"==",-1.77735432491954
"peninsula_only",91,1700,70.2899233936221,4199,1025.74374511754,70.6021088909155,0.266968325791855,0.733031674208145,"==",-0.579338625934322
"peninsula_only",92,1700,66.2469387805781,4099,1022.31257681714,67.374686467135,0.0331788241034399,0.96682117589656,"==",-1.98668464579017
"peninsula_only",93,1700,67.1311957753972,4299,1010.53989757694,67.5110529050896,0.213538032100488,0.786461967899512,"==",-0.76112550088366
"peninsula_only",94,1700,63.9187270615824,3399,1020.61319507885,64.1147516092327,0.340688437775816,0.659311562224184,"==",-0.369123446057379
"peninsula_only",95,1700,68.6949547961204,3799,1008.74378901223,69.9501746811988,0.0157936299026059,0.984206370097394,"==",-2.54819964119011
"peninsula_only",96,1700,64.9878963335987,3399,1007.69227691443,66.5242129278397,0.00558987937628714,0.994410120623713,"==",-2.84284694707029
"peninsula_only",97,1700,69.1890872200394,3899,1018.38487013013,70.0300219602527,0.0713003334188253,0.928699666581175,"==",-1.55410529274819
"peninsula_only",98,1700,66.0792015781634,3099,1013.91034809478,68.1417959062929,0.00258147789609551,0.997418522103904,"==",-3.4743135480484
"peninsula_only",99,1700,73.4712552132135,4999,1004.46957871199,74.0025999649161,0.119423884776955,0.880576115223045,"==",-1.18377232604162
"peninsula_only",100,1700,70.8935132823859,3799,1032.17732906448,71.2153297235403,0.268754935509345,0.731245064490655,"==",-0.561683045364088
